,registered,casual,season,holiday,workingday,weather,atemp,hour,year,sunindicator
5599,181,27,1,0,0,1,16.665,10,2012,1
5600,201,55,1,0,0,1,17.425,11,2012,1
5601,273,78,1,0,0,1,19.695,12,2012,1
5602,266,77,1,0,0,1,20.455,13,2012,1
5603,253,75,1,0,0,1,20.455,14,2012,1
5604,241,89,1,0,0,1,20.455,15,2012,1
5605,256,58,1,0,0,1,20.455,16,2012,1
5606,197,22,1,0,0,1,19.695,17,2012,1
5607,162,19,1,0,0,1,15.91,18,2012,0
5608,104,8,1,0,0,1,15.91,19,2012,0
5609,119,7,1,0,0,1,15.15,20,2012,0
5610,81,10,1,0,0,1,13.635,21,2012,0
5611,54,4,1,0,0,1,13.635,22,2012,0
5612,30,0,1,0,0,1,12.12,23,2012,0
5613,12,3,1,0,1,1,11.365,0,2012,0
5614,4,1,1,0,1,1,12.12,1,2012,0
5615,3,2,1,0,1,1,12.12,2,2012,0
5616,3,0,1,0,1,1,12.12,3,2012,0
5617,4,0,1,0,1,1,12.12,4,2012,0
5618,21,0,1,0,1,2,11.365,5,2012,0
5619,85,3,1,0,1,2,11.365,6,2012,0
5620,239,1,1,0,1,2,12.12,7,2012,1
5621,407,13,1,0,1,2,12.88,8,2012,1
5622,188,9,1,0,1,2,13.635,9,2012,1
5623,95,13,1,0,1,1,14.395,10,2012,1
5624,82,6,1,0,1,2,14.395,11,2012,1
5625,93,10,1,0,1,2,13.635,12,2012,1
5626,77,3,1,0,1,2,13.635,13,2012,1
5627,45,5,1,0,1,3,11.365,14,2012,1
5628,64,5,1,0,1,3,11.365,15,2012,1
5629,46,3,1,0,1,3,12.88,16,2012,1
5630,147,5,1,0,1,3,13.635,17,2012,1
5631,158,6,1,0,1,4,11.365,18,2012,0
5632,187,3,1,0,1,3,11.365,19,2012,0
5633,127,5,1,0,1,2,11.365,20,2012,0
5634,78,1,1,0,1,2,12.88,21,2012,0
5635,54,8,1,0,1,2,11.365,22,2012,0
5636,51,1,1,0,1,2,12.12,23,2012,0
5637,14,0,1,0,1,2,12.12,0,2012,0
5638,3,2,1,0,1,2,12.12,1,2012,0
5639,2,2,1,0,1,2,11.365,2,2012,0
5640,4,0,1,0,1,2,10.605,4,2012,0
5641,23,0,1,0,1,1,20.455,5,2012,0
5642,79,0,1,0,1,2,9.09,6,2012,0
5643,219,3,1,0,1,2,9.85,7,2012,1
5644,465,6,1,0,1,2,9.85,8,2012,1
5645,184,11,1,0,1,2,9.85,9,2012,1
5646,80,3,1,0,1,2,9.85,10,2012,1
5647,93,8,1,0,1,1,21.21,11,2012,1
5648,127,13,1,0,1,1,21.21,12,2012,1
5649,163,15,1,0,1,1,21.21,13,2012,1
5650,96,10,1,0,1,1,21.21,14,2012,1
5651,119,17,1,0,1,1,21.21,15,2012,1
5652,225,15,1,0,1,1,21.21,16,2012,1
5653,446,14,1,0,1,1,21.21,17,2012,1
5654,372,13,1,0,1,1,20.455,18,2012,0
5655,270,11,1,0,1,1,19.695,19,2012,0
5656,190,10,1,0,1,1,17.425,20,2012,0
5657,109,7,1,0,1,1,16.665,21,2012,0
5658,104,10,1,0,1,1,15.15,22,2012,0
5659,38,3,1,0,1,1,13.635,23,2012,0
5660,26,2,1,0,1,1,15.15,0,2012,0
5661,6,1,1,0,1,1,12.88,1,2012,0
5662,5,0,1,0,1,1,10.605,2,2012,0
5663,4,0,1,0,1,1,13.635,3,2012,0
5664,2,0,1,0,1,1,10.605,4,2012,0
5665,22,0,1,0,1,1,10.605,5,2012,0
5666,72,2,1,0,1,1,10.605,6,2012,0
5667,247,9,1,0,1,1,10.605,7,2012,1
5668,488,11,1,0,1,1,11.365,8,2012,1
5669,218,7,1,0,1,2,10.605,9,2012,1
5670,84,13,1,0,1,2,12.12,10,2012,1
5671,90,9,1,0,1,2,14.395,11,2012,1
5672,51,4,1,0,1,3,16.665,12,2012,1
5673,57,8,1,0,1,3,17.425,13,2012,1
5674,70,3,1,0,1,3,16.665,14,2012,1
5675,73,6,1,0,1,2,17.425,15,2012,1
5676,112,6,1,0,1,2,15.91,16,2012,1
5677,128,6,1,0,1,3,15.91,17,2012,1
5678,96,2,1,0,1,3,16.665,18,2012,0
5679,92,1,1,0,1,3,15.15,19,2012,0
5680,55,2,1,0,1,3,15.91,20,2012,0
5681,29,0,1,0,1,3,15.91,21,2012,0
5682,49,0,1,0,1,3,16.665,22,2012,0
5683,9,0,1,0,1,3,15.91,23,2012,0
5684,3,0,1,0,1,3,16.665,0,2012,0
5685,3,0,1,0,1,3,17.425,1,2012,0
5686,1,1,1,0,1,3,17.425,2,2012,0
5687,3,0,1,0,1,3,17.425,3,2012,0
5688,2,0,1,0,1,3,17.425,4,2012,0
5689,16,0,1,0,1,3,17.425,5,2012,0
5690,88,1,1,0,1,3,17.425,6,2012,0
5691,218,2,1,0,1,2,15.91,7,2012,1
5692,497,11,1,0,1,1,15.91,8,2012,1
5693,220,10,1,0,1,1,16.665,9,2012,1
5694,84,6,1,0,1,1,17.425,10,2012,1
5695,101,18,1,0,1,2,17.425,11,2012,1
5696,130,14,1,0,1,2,17.425,12,2012,1
5697,170,13,1,0,1,1,21.21,13,2012,1
5698,132,24,1,0,1,1,21.21,14,2012,1
5699,156,32,1,0,1,1,21.97,15,2012,1
5700,248,33,1,0,1,1,22.725,16,2012,1
5701,472,23,1,0,1,1,22.725,17,2012,1
5702,399,22,1,0,1,1,21.97,18,2012,0
5703,313,17,1,0,1,2,21.21,19,2012,0
5704,229,11,1,0,1,2,21.21,20,2012,0
5705,162,12,1,0,1,1,21.97,21,2012,0
5706,121,12,1,0,1,1,19.695,22,2012,0
5707,60,7,1,0,1,1,20.455,23,2012,0
5708,38,4,1,0,1,2,20.455,0,2012,0
5709,12,0,1,0,1,2,19.695,1,2012,0
5710,13,1,1,0,1,1,20.455,2,2012,0
5711,4,3,1,0,1,1,16.665,3,2012,0
5712,2,1,1,0,1,3,14.395,4,2012,0
5713,21,0,1,0,1,2,12.12,5,2012,0
5714,71,2,1,0,1,2,12.88,6,2012,0
5715,174,3,1,0,1,1,12.88,7,2012,1
5716,408,11,1,0,1,1,10.605,8,2012,1
5717,204,10,1,0,1,1,9.85,9,2012,1
5718,101,2,1,0,1,1,9.85,10,2012,1
5719,102,12,1,0,1,1,9.09,11,2012,1
5720,140,14,1,0,1,1,9.85,12,2012,1
5721,140,14,1,0,1,1,10.605,13,2012,1
5722,119,10,1,0,1,1,10.605,14,2012,1
5723,123,15,1,0,1,1,10.605,15,2012,1
5724,215,18,1,0,1,1,12.12,16,2012,1
5725,317,15,1,0,1,1,12.12,17,2012,1
5726,294,7,1,0,1,1,11.365,18,2012,0
5727,199,7,1,0,1,1,12.12,19,2012,0
5728,130,6,1,0,1,1,12.12,20,2012,0
5729,95,7,1,0,1,1,10.605,21,2012,0
5730,58,7,1,0,1,1,9.09,22,2012,0
5731,60,5,1,0,1,1,9.09,23,2012,0
5732,42,2,1,0,0,1,9.09,0,2012,0
5733,44,6,1,0,0,1,7.575,1,2012,0
5734,32,6,1,0,0,1,8.335,2,2012,0
5735,14,6,1,0,0,1,8.335,3,2012,0
5736,3,0,1,0,0,1,7.575,4,2012,0
5737,4,0,1,0,0,1,7.575,5,2012,0
5738,5,0,1,0,0,1,7.575,6,2012,0
5739,24,0,1,0,0,1,7.575,7,2012,1
5740,89,3,1,0,0,1,7.575,8,2012,1
5741,78,3,1,0,0,1,8.335,9,2012,1
5742,135,14,1,0,0,1,11.365,10,2012,1
5743,150,28,1,0,0,1,9.85,11,2012,1
5744,189,30,1,0,0,1,10.605,12,2012,1
5745,182,38,1,0,0,1,10.605,13,2012,1
5746,179,52,1,0,0,1,10.605,14,2012,1
5747,177,49,1,0,0,1,10.605,15,2012,1
5748,178,28,1,0,0,1,11.365,16,2012,1
5749,129,15,1,0,0,1,11.365,17,2012,1
5750,122,21,1,0,0,1,11.365,18,2012,0
5751,90,12,1,0,0,1,9.85,19,2012,0
5752,95,8,1,0,0,1,9.85,20,2012,0
5753,66,3,1,0,0,1,8.335,21,2012,0
5754,62,4,1,0,0,1,6.82,22,2012,0
5755,71,5,1,0,0,1,7.575,23,2012,0
5756,50,9,1,0,0,1,6.82,0,2012,0
5757,40,2,1,0,0,2,6.82,1,2012,0
5758,38,5,1,0,0,2,6.82,2,2012,0
5759,24,1,1,0,0,2,6.82,3,2012,0
5760,5,1,1,0,0,2,6.82,4,2012,0
5761,5,0,1,0,0,2,6.82,5,2012,0
5762,7,1,1,0,0,2,6.06,6,2012,0
5763,14,3,1,0,0,1,6.06,7,2012,1
5764,34,2,1,0,0,1,6.06,8,2012,1
5765,80,10,1,0,0,1,6.82,9,2012,1
5766,115,11,1,0,0,1,6.06,10,2012,1
5767,144,21,1,0,0,1,7.575,11,2012,1
5768,192,42,1,0,0,1,8.335,12,2012,1
5769,184,40,1,0,0,1,9.09,13,2012,1
5770,163,25,1,0,0,1,9.09,14,2012,1
5771,173,33,1,0,0,1,11.365,15,2012,1
5772,174,31,1,0,0,1,10.605,16,2012,1
5773,131,15,1,0,0,1,10.605,17,2012,1
5774,113,7,1,0,0,1,9.09,18,2012,0
5775,101,9,1,0,0,1,8.335,19,2012,0
5776,85,10,1,0,0,1,9.09,20,2012,0
5777,71,1,1,0,0,1,8.335,21,2012,0
5778,58,2,1,0,0,1,10.605,22,2012,0
5779,26,3,1,0,0,1,9.85,23,2012,0
5780,23,2,1,1,0,1,7.575,0,2012,0
5781,18,2,1,1,0,1,8.335,1,2012,0
5782,14,3,1,1,0,1,10.605,2,2012,0
5783,3,0,1,1,0,1,9.85,3,2012,0
5784,6,2,1,1,0,1,7.575,4,2012,0
5785,5,1,1,1,0,1,8.335,5,2012,0
5786,13,0,1,1,0,1,6.82,6,2012,0
5787,28,5,1,1,0,1,6.82,7,2012,1
5788,75,3,1,1,0,1,6.06,8,2012,1
5789,89,7,1,1,0,1,6.06,9,2012,1
5790,107,19,1,1,0,2,6.82,10,2012,1
5791,158,21,1,1,0,1,7.575,11,2012,1
5792,165,20,1,1,0,1,9.09,12,2012,1
5793,202,26,1,1,0,2,9.85,13,2012,1
5794,158,23,1,1,0,1,10.605,14,2012,1
5795,175,17,1,1,0,1,10.605,15,2012,1
5796,158,22,1,1,0,1,11.365,16,2012,1
5797,174,19,1,1,0,1,11.365,17,2012,1
5798,175,6,1,1,0,1,11.365,18,2012,0
5799,134,10,1,1,0,1,12.12,19,2012,0
5800,88,2,1,1,0,1,12.12,20,2012,0
5801,46,3,1,1,0,1,12.88,21,2012,0
5802,39,4,1,1,0,2,13.635,22,2012,0
5803,28,0,1,1,0,3,11.365,23,2012,0
5804,12,0,1,0,1,2,11.365,0,2012,0
5805,2,0,1,0,1,2,12.88,1,2012,0
5806,12,0,1,0,1,3,13.635,2,2012,0
5807,2,0,1,0,1,3,15.15,4,2012,0
5808,13,0,1,0,1,3,15.15,5,2012,0
5809,57,0,1,0,1,3,14.395,6,2012,0
5810,121,5,1,0,1,3,14.395,7,2012,1
5811,90,3,1,0,1,3,14.395,8,2012,1
5812,61,7,1,0,1,3,15.15,9,2012,1
5813,61,1,1,0,1,3,14.395,10,2012,1
5814,73,2,1,0,1,2,17.425,11,2012,1
5815,83,3,1,0,1,2,15.15,12,2012,1
5816,95,8,1,0,1,2,19.695,13,2012,1
5817,120,12,1,0,1,1,21.97,14,2012,1
5818,123,6,1,0,1,1,21.97,15,2012,1
5819,205,14,1,0,1,1,22.725,16,2012,1
5820,442,20,1,0,1,1,22.725,17,2012,1
5821,451,12,1,0,1,1,22.725,18,2012,0
5822,297,11,1,0,1,1,22.725,19,2012,0
5823,169,11,1,0,1,1,22.725,20,2012,0
5824,174,6,1,0,1,1,22.725,21,2012,0
5825,85,5,1,0,1,1,22.725,22,2012,0
5826,60,1,1,0,1,1,22.725,23,2012,0
5827,14,3,1,0,1,2,22.725,0,2012,0
5828,10,0,1,0,1,2,22.725,1,2012,0
5829,1,1,1,0,1,2,21.97,2,2012,0
5830,3,1,1,0,1,2,21.97,3,2012,0
5831,1,0,1,0,1,1,14.395,4,2012,0
5832,29,0,1,0,1,1,14.395,5,2012,0
5833,88,0,1,0,1,1,14.395,6,2012,0
5834,262,1,1,0,1,1,14.395,7,2012,1
5835,474,15,1,0,1,1,13.635,8,2012,1
5836,196,6,1,0,1,1,12.88,9,2012,1
5837,88,5,1,0,1,1,13.635,10,2012,1
5838,110,4,1,0,1,1,13.635,11,2012,1
5839,155,6,1,0,1,1,12.88,12,2012,1
5840,124,6,1,0,1,1,13.635,13,2012,1
5841,98,7,1,0,1,1,13.635,14,2012,1
5842,122,8,1,0,1,1,12.88,15,2012,1
5843,163,13,1,0,1,1,11.365,16,2012,1
5844,338,8,1,0,1,1,10.605,17,2012,1
5845,347,8,1,0,1,1,10.605,18,2012,0
5846,251,5,1,0,1,1,9.85,19,2012,0
5847,164,1,1,0,1,1,10.605,20,2012,0
5848,119,5,1,0,1,1,8.335,21,2012,0
5849,74,4,1,0,1,1,8.335,22,2012,0
5850,36,2,1,0,1,1,6.82,23,2012,0
5851,16,0,1,0,1,1,6.82,0,2012,0
5852,5,0,1,0,1,1,7.575,1,2012,0
5853,3,0,1,0,1,1,7.575,2,2012,0
5854,4,0,1,0,1,1,7.575,3,2012,0
5855,1,0,1,0,1,1,7.575,4,2012,0
5856,19,0,1,0,1,1,6.06,5,2012,0
5857,86,0,1,0,1,1,6.82,6,2012,0
5858,204,2,1,0,1,1,8.335,7,2012,1
5859,414,9,1,0,1,1,7.575,8,2012,1
5860,204,6,1,0,1,1,9.85,9,2012,1
5861,98,10,1,0,1,1,10.605,10,2012,1
5862,93,6,1,0,1,1,8.335,11,2012,1
5863,106,5,1,0,1,1,9.85,12,2012,1
5864,118,6,1,0,1,1,10.605,13,2012,1
5865,104,15,1,0,1,1,11.365,14,2012,1
5866,118,9,1,0,1,1,11.365,15,2012,1
5867,185,8,1,0,1,1,11.365,16,2012,1
5868,364,21,1,0,1,2,11.365,17,2012,1
5869,345,16,1,0,1,2,11.365,18,2012,0
5870,229,5,1,0,1,2,11.365,19,2012,0
5871,184,7,1,0,1,1,10.605,20,2012,0
5872,117,4,1,0,1,1,11.365,21,2012,0
5873,90,0,1,0,1,2,11.365,22,2012,0
5874,55,1,1,0,1,1,11.365,23,2012,0
5875,31,0,1,0,1,1,21.97,0,2012,0
5876,4,0,1,0,1,1,21.97,1,2012,0
5877,6,1,1,0,1,1,21.97,2,2012,0
5878,3,0,1,0,1,1,21.97,3,2012,0
5879,1,0,1,0,1,1,20.455,4,2012,0
5880,18,0,1,0,1,1,20.455,5,2012,0
5881,67,0,1,0,1,3,20.455,6,2012,0
5882,201,7,1,0,1,3,19.695,7,2012,1
5883,505,15,1,0,1,3,18.18,8,2012,1
5884,267,9,1,0,1,2,17.425,9,2012,1
5885,124,9,1,0,1,1,20.455,10,2012,1
5886,116,27,1,0,1,1,20.455,11,2012,1
5887,153,26,1,0,1,1,21.97,12,2012,1
5888,174,12,1,0,1,1,22.725,13,2012,1
5889,159,33,1,0,1,1,31.06,14,2012,1
5890,169,25,1,0,1,1,31.06,15,2012,1
5891,261,22,1,0,1,1,31.06,16,2012,1
5892,508,31,1,0,1,1,27.275,17,2012,1
5893,514,12,1,0,1,1,26.515,18,2012,0
5894,315,20,1,0,1,1,25.76,19,2012,0
5895,254,10,1,0,1,1,25.0,20,2012,0
5896,217,16,1,0,1,1,25.0,21,2012,0
5897,133,7,1,0,1,1,24.24,22,2012,0
5898,75,22,1,0,1,1,22.725,23,2012,0
5899,24,7,1,0,1,1,22.725,0,2012,0
5900,14,3,1,0,1,2,22.725,1,2012,0
5901,7,2,1,0,1,2,21.21,2,2012,0
5902,2,0,1,0,1,2,21.21,3,2012,0
5903,1,0,1,0,1,3,20.455,4,2012,0
5904,19,0,1,0,1,3,20.455,5,2012,0
5905,73,1,1,0,1,3,18.94,6,2012,0
5906,201,4,1,0,1,3,18.94,7,2012,1
5907,436,9,1,0,1,3,20.455,8,2012,1
5908,213,15,1,0,1,3,19.695,9,2012,1
5909,72,6,1,0,1,3,21.21,10,2012,1
5910,99,6,1,0,1,3,20.455,11,2012,1
5911,140,8,1,0,1,1,21.21,12,2012,1
5912,124,13,1,0,1,2,21.21,13,2012,1
5913,129,12,1,0,1,1,20.455,14,2012,1
5914,150,24,1,0,1,1,22.725,15,2012,1
5915,211,18,1,0,1,1,22.725,16,2012,1
5916,437,13,1,0,1,1,21.21,17,2012,1
5917,393,17,1,0,1,1,20.455,18,2012,0
5918,311,16,1,0,1,1,19.695,19,2012,0
5919,204,9,1,0,1,1,15.91,20,2012,0
5920,144,4,1,0,1,1,15.15,21,2012,0
5921,106,3,1,0,1,1,14.395,22,2012,0
5922,61,0,1,0,1,1,15.15,23,2012,0
5923,37,1,1,0,1,1,14.395,0,2012,0
5924,19,3,1,0,1,1,13.635,1,2012,0
5925,6,0,1,0,1,1,14.395,2,2012,0
5926,4,0,1,0,1,1,12.88,3,2012,0
5927,2,0,1,0,1,1,12.88,4,2012,0
5928,17,0,1,0,1,1,12.88,5,2012,0
5929,88,0,1,0,1,1,12.12,6,2012,0
5930,216,10,1,0,1,1,11.365,7,2012,1
5931,429,12,1,0,1,1,11.365,8,2012,1
5932,252,18,1,0,1,1,11.365,9,2012,1
5933,114,15,1,0,1,1,12.88,10,2012,1
5934,149,15,1,0,1,1,15.15,11,2012,1
5935,191,25,1,0,1,1,16.665,12,2012,1
5936,173,25,1,0,1,1,18.18,13,2012,1
5937,148,22,1,0,1,1,17.425,14,2012,1
5938,168,48,1,0,1,1,19.695,15,2012,1
5939,275,36,1,0,1,1,20.455,16,2012,1
5940,458,30,1,0,1,1,20.455,17,2012,1
5941,368,17,1,0,1,1,19.695,18,2012,1
5942,256,11,1,0,1,1,17.425,19,2012,0
5943,155,8,1,0,1,1,17.425,20,2012,0
5944,126,8,1,0,1,1,17.425,21,2012,0
5945,116,3,1,0,1,1,17.425,22,2012,0
5946,74,3,1,0,1,1,13.635,23,2012,0
5947,76,10,1,0,0,1,13.635,0,2012,0
5948,43,0,1,0,0,1,13.635,1,2012,0
5949,38,6,1,0,0,1,12.88,2,2012,0
5950,17,1,1,0,0,1,14.395,3,2012,0
5951,5,1,1,0,0,1,12.88,4,2012,0
5952,3,1,1,0,0,1,12.88,5,2012,0
5953,4,1,1,0,0,1,11.365,6,2012,0
5954,27,1,1,0,0,2,12.12,7,2012,1
5955,86,4,1,0,0,1,14.395,8,2012,1
5956,141,16,1,0,0,1,12.12,9,2012,1
5957,193,31,1,0,0,1,12.88,10,2012,1
5958,224,46,1,0,0,1,16.665,11,2012,1
5959,260,40,1,0,0,2,15.91,12,2012,1
5960,244,58,1,0,0,2,14.395,13,2012,1
5961,229,47,1,0,0,2,15.15,14,2012,1
5962,244,61,1,0,0,2,15.15,15,2012,1
5963,123,20,1,0,0,2,16.665,16,2012,1
5964,54,13,1,0,0,3,14.395,17,2012,1
5965,58,6,1,0,0,3,13.635,18,2012,1
5966,75,5,1,0,0,3,13.635,19,2012,0
5967,73,4,1,0,0,3,11.365,20,2012,0
5968,74,4,1,0,0,3,12.12,21,2012,0
5969,91,4,1,0,0,2,12.88,22,2012,0
5970,66,4,1,0,0,2,12.12,23,2012,0
5971,58,3,1,0,0,2,12.12,0,2012,0
5972,46,5,1,0,0,2,12.88,1,2012,0
5973,59,4,1,0,0,2,12.88,2,2012,0
5974,13,4,1,0,0,3,12.88,3,2012,0
5975,9,0,1,0,0,2,12.12,4,2012,0
5976,4,0,1,0,0,3,12.88,5,2012,0
5977,4,0,1,0,0,2,12.12,6,2012,0
5978,16,0,1,0,0,2,12.12,7,2012,1
5979,58,4,1,0,0,2,12.12,8,2012,1
5980,83,9,1,0,0,2,11.365,9,2012,1
5981,138,10,1,0,0,2,12.12,10,2012,1
5982,160,22,1,0,0,2,12.88,11,2012,1
5983,223,25,1,0,0,2,12.88,12,2012,1
5984,241,33,1,0,0,2,13.635,13,2012,1
5985,203,40,1,0,0,1,15.15,14,2012,1
5986,217,55,1,0,0,2,14.395,15,2012,1
5987,261,35,1,0,0,1,14.395,16,2012,1
5988,275,31,1,0,0,1,15.91,17,2012,1
5989,171,10,1,0,0,1,14.395,18,2012,1
5990,63,6,1,0,0,1,14.395,19,2012,0
5991,47,3,1,0,0,1,13.635,20,2012,0
5992,60,6,1,0,0,1,14.395,21,2012,0
5993,182,9,1,0,0,1,13.635,22,2012,0
5994,38,4,1,0,0,1,12.12,23,2012,0
5995,14,7,1,0,1,1,12.12,0,2012,0
5996,6,0,1,0,1,1,12.88,1,2012,0
5997,3,0,1,0,1,1,13.635,2,2012,0
5998,2,0,1,0,1,1,10.605,4,2012,0
5999,17,0,1,0,1,1,10.605,5,2012,0
6000,72,0,1,0,1,1,9.09,6,2012,0
6001,229,5,1,0,1,1,9.09,7,2012,1
6002,434,10,1,0,1,1,9.09,8,2012,1
6003,269,8,1,0,1,1,10.605,9,2012,1
6004,96,20,1,0,1,1,12.12,10,2012,1
6005,104,12,1,0,1,1,13.635,11,2012,1
6006,131,19,1,0,1,1,15.91,12,2012,1
6007,124,17,1,0,1,1,19.695,13,2012,1
6008,126,14,1,0,1,1,20.455,14,2012,1
6009,146,25,1,0,1,1,21.21,15,2012,1
6010,215,13,1,0,1,1,20.455,16,2012,1
6011,417,13,1,0,1,1,20.455,17,2012,1
6012,426,11,1,0,1,1,19.695,18,2012,1
6013,284,7,1,0,1,1,16.665,19,2012,0
6014,194,7,1,0,1,1,16.665,20,2012,0
6015,143,11,1,0,1,1,15.91,21,2012,0
6016,83,4,1,0,1,1,15.15,22,2012,0
6017,43,3,1,0,1,1,15.15,23,2012,0
6018,22,1,1,0,1,1,14.395,0,2012,0
6019,6,8,1,0,1,1,14.395,1,2012,0
6020,4,0,1,0,1,1,16.665,2,2012,0
6021,1,1,1,0,1,2,16.665,3,2012,0
6022,3,0,1,0,1,2,16.665,4,2012,0
6023,15,0,1,0,1,1,16.665,5,2012,0
6024,98,2,1,0,1,1,15.15,6,2012,0
6025,293,6,1,0,1,1,17.425,7,2012,1
6026,522,7,1,0,1,1,15.91,8,2012,1
6027,278,11,1,0,1,1,16.665,9,2012,1
6028,104,12,1,0,1,1,16.665,10,2012,1
6029,120,9,1,0,1,1,17.425,11,2012,1
6030,163,9,1,0,1,1,20.455,12,2012,1
6031,169,15,1,0,1,1,21.97,13,2012,1
6032,127,11,1,0,1,1,21.97,14,2012,1
6033,133,13,1,0,1,1,21.97,15,2012,1
6034,257,19,1,0,1,1,21.97,16,2012,1
6035,494,15,1,0,1,1,21.97,17,2012,1
6036,508,10,1,0,1,1,21.21,18,2012,1
6037,327,11,1,0,1,1,19.695,19,2012,0
6038,206,6,1,0,1,1,17.425,20,2012,0
6039,170,20,1,0,1,1,17.425,21,2012,0
6040,107,11,1,0,1,1,15.91,22,2012,0
6041,49,2,1,0,1,1,16.665,23,2012,0
6042,21,2,1,0,1,1,14.395,0,2012,0
6043,9,1,1,0,1,1,13.635,1,2012,0
6044,1,0,1,0,1,1,15.15,2,2012,0
6045,1,0,1,0,1,1,15.15,3,2012,0
6046,1,0,1,0,1,1,12.88,4,2012,0
6047,20,0,1,0,1,1,12.88,5,2012,0
6048,95,3,1,0,1,2,14.395,6,2012,0
6049,276,5,1,0,1,2,12.88,7,2012,1
6050,495,13,1,0,1,2,11.365,8,2012,1
6051,245,8,1,0,1,2,12.88,9,2012,1
6052,107,1,1,0,1,2,12.88,10,2012,1
6053,97,5,1,0,1,2,12.88,11,2012,1
6054,124,14,1,0,1,2,12.88,12,2012,1
6055,111,15,1,0,1,2,14.395,13,2012,1
6056,100,8,1,0,1,2,15.15,14,2012,1
6057,49,5,1,0,1,3,15.91,15,2012,1
6058,73,2,1,0,1,3,13.635,16,2012,1
6059,147,8,1,0,1,3,12.88,17,2012,1
6060,163,4,1,0,1,3,12.88,18,2012,1
6061,158,3,1,0,1,3,12.88,19,2012,0
6062,122,3,1,0,1,3,12.12,20,2012,0
6063,126,3,1,0,1,3,11.365,21,2012,0
6064,95,3,1,0,1,2,12.12,22,2012,0
6065,57,3,1,0,1,2,12.12,23,2012,0
6066,23,3,1,0,1,2,12.12,0,2012,0
6067,10,2,1,0,1,2,12.12,1,2012,0
6068,2,0,1,0,1,1,11.365,2,2012,0
6069,4,0,1,0,1,1,10.605,3,2012,0
6070,1,0,1,0,1,2,9.85,4,2012,0
6071,18,0,1,0,1,1,9.09,5,2012,0
6072,75,1,1,0,1,1,9.09,6,2012,0
6073,263,4,1,0,1,1,9.85,7,2012,1
6074,473,11,1,0,1,1,9.85,8,2012,1
6075,229,9,1,0,1,1,9.85,9,2012,1
6076,90,7,1,0,1,1,10.605,10,2012,1
6077,95,4,1,0,1,1,11.365,11,2012,1
6078,148,10,1,0,1,1,11.365,12,2012,1
6079,144,10,1,0,1,1,13.635,13,2012,1
6080,126,18,1,0,1,1,15.15,14,2012,1
6081,120,14,1,0,1,1,15.15,15,2012,1
6082,223,15,1,0,1,1,16.665,16,2012,1
6083,387,12,1,0,1,1,16.665,17,2012,1
6084,404,13,1,0,1,1,16.665,18,2012,1
6085,287,8,1,0,1,1,16.665,19,2012,0
6086,197,2,1,0,1,1,17.425,20,2012,0
6087,169,8,1,0,1,1,15.91,21,2012,0
6088,104,3,1,0,1,2,16.665,22,2012,0
6089,75,9,1,0,1,2,16.665,23,2012,0
6090,39,4,1,0,1,2,15.15,0,2012,0
6091,11,2,1,0,1,2,15.15,1,2012,0
6092,9,7,1,0,1,1,14.395,2,2012,0
6093,5,0,1,0,1,1,14.395,3,2012,0
6094,2,0,1,0,1,1,14.395,4,2012,0
6095,17,0,1,0,1,1,11.365,5,2012,0
6096,61,3,1,0,1,1,9.85,6,2012,0
6097,225,5,1,0,1,1,10.605,7,2012,1
6098,447,1,1,0,1,1,10.605,8,2012,1
6099,265,10,1,0,1,1,11.365,9,2012,1
6100,119,5,1,0,1,2,13.635,10,2012,1
6101,134,19,1,0,1,2,14.395,11,2012,1
6102,168,8,1,0,1,2,15.15,12,2012,1
6103,170,22,1,0,1,2,15.91,13,2012,1
6104,138,8,1,0,1,2,16.665,14,2012,1
6105,164,27,1,0,1,2,16.665,15,2012,1
6106,240,28,1,0,1,2,15.91,16,2012,1
6107,381,15,1,0,1,2,16.665,17,2012,1
6108,345,14,1,0,1,3,15.15,18,2012,1
6109,246,16,1,0,1,2,17.425,19,2012,0
6110,144,7,1,0,1,2,17.425,20,2012,0
6111,108,14,1,0,1,2,16.665,21,2012,0
6112,102,11,1,0,1,2,17.425,22,2012,0
6113,64,1,1,0,1,2,15.91,23,2012,0
6114,50,3,1,0,0,2,15.15,0,2012,0
6115,43,2,1,0,0,3,14.395,1,2012,0
6116,24,2,1,0,0,3,12.88,2,2012,0
6117,9,0,1,0,0,3,11.365,3,2012,0
6118,4,0,1,0,0,3,11.365,4,2012,0
6119,2,0,1,0,0,3,11.365,5,2012,0
6120,8,1,1,0,0,3,11.365,6,2012,0
6121,19,0,1,0,0,3,11.365,7,2012,1
6122,77,1,1,0,0,3,11.365,8,2012,1
6123,85,5,1,0,0,3,12.12,9,2012,1
6124,143,23,1,0,0,3,12.12,10,2012,1
6125,157,26,1,0,0,2,12.88,11,2012,1
6126,196,25,1,0,0,2,12.88,12,2012,1
6127,217,18,1,0,0,2,12.12,13,2012,1
6128,205,38,1,0,0,2,12.12,14,2012,1
6129,112,12,1,0,0,2,13.635,15,2012,1
6130,134,12,1,0,0,3,9.85,16,2012,1
6131,131,13,1,0,0,3,9.09,17,2012,1
6132,105,3,1,0,0,2,9.09,18,2012,1
6133,85,2,1,0,0,2,7.575,19,2012,0
6134,62,1,1,0,0,2,6.06,20,2012,0
6135,43,5,1,0,0,1,3.79,21,2012,0
